start_height,end_height,orphan_len,total_orphans_on_run,total_qubic_orphans_on_run,length_qubic_run,qubic_start_height,qubic_end_height,orphan_start_time,orphan_end_time,qubic_start_time,qubic_end_time
3485847,3485847,1,0,0,2,3485847,3485848,2025-08-25 23:48:44+00:00,2025-08-25 23:48:44+00:00,2025-08-25 23:48:08+00:00,2025-08-25 23:50:11+00:00
3485850,3485851,2,0,0,3,3485850,3485852,2025-08-25 23:56:35+00:00,2025-08-25 23:59:07+00:00,2025-08-25 23:53:48+00:00,2025-08-25 23:56:31+00:00
3485861,3485861,1,0,0,2,3485861,3485862,2025-08-26 00:12:48+00:00,2025-08-26 00:12:48+00:00,2025-08-26 00:12:32+00:00,2025-08-26 00:15:52+00:00
3485863,3485863,1,0,0,2,3485863,3485864,2025-08-26 00:21:47+00:00,2025-08-26 00:21:47+00:00,2025-08-26 00:18:06+00:00,2025-08-26 00:21:35+00:00
3485868,3485868,1,0,0,2,3485868,3485869,2025-08-26 00:27:58+00:00,2025-08-26 00:27:58+00:00,2025-08-26 00:27:32+00:00,2025-08-26 00:27:34+00:00
3485870,3485871,2,0,0,3,3485870,3485872,2025-08-26 00:34:51+00:00,2025-08-26 00:35:13+00:00,2025-08-26 00:29:55+00:00,2025-08-26 00:34:40+00:00
3485873,3485873,1,0,0,2,3485873,3485874,2025-08-26 00:40:12+00:00,2025-08-26 00:40:12+00:00,2025-08-26 00:36:17+00:00,2025-08-26 00:38:11+00:00
3485878,3485878,1,0,0,2,3485878,3485879,2025-08-26 00:51:24+00:00,2025-08-26 00:51:24+00:00,2025-08-26 00:50:32+00:00,2025-08-26 00:51:20+00:00
3485908,3485909,2,0,0,3,3485908,3485910,2025-08-26 01:40:30+00:00,2025-08-26 01:41:30+00:00,2025-08-26 01:38:55+00:00,2025-08-26 01:40:26+00:00
3485942,3485942,1,0,0,2,3485942,3485943,2025-08-26 02:45:56+00:00,2025-08-26 02:45:56+00:00,2025-08-26 02:45:05+00:00,2025-08-26 02:45:21+00:00
3485948,3485948,1,0,0,2,3485948,3485949,2025-08-26 02:51:12+00:00,2025-08-26 02:51:12+00:00,2025-08-26 02:49:52+00:00,2025-08-26 02:51:32+00:00
3485961,3485961,1,0,0,2,3485961,3485962,2025-08-26 03:22:22+00:00,2025-08-26 03:22:22+00:00,2025-08-26 03:17:38+00:00,2025-08-26 03:19:00+00:00
3485963,3485971,9,0,0,13,3485963,3485975,2025-08-26 03:29:26+00:00,2025-08-26 04:01:12+00:00,2025-08-26 03:23:12+00:00,2025-08-26 03:57:55+00:00
3485976,3485976,1,0,0,2,3485976,3485977,2025-08-26 04:08:39+00:00,2025-08-26 04:08:39+00:00,2025-08-26 04:05:41+00:00,2025-08-26 04:10:39+00:00
3485987,3485987,1,0,0,2,3485987,3485988,2025-08-26 04:24:27+00:00,2025-08-26 04:24:27+00:00,2025-08-26 04:25:31+00:00,2025-08-26 04:25:43+00:00
3485989,3485989,1,0,0,2,3485989,3485990,2025-08-26 04:34:57+00:00,2025-08-26 04:34:57+00:00,2025-08-26 04:34:42+00:00,2025-08-26 04:36:36+00:00
3485994,3485994,1,0,0,2,3485994,3485995,2025-08-26 04:51:22+00:00,2025-08-26 04:51:22+00:00,2025-08-26 04:49:31+00:00,2025-08-26 04:53:40+00:00
3486004,3486005,2,0,0,3,3486004,3486006,2025-08-26 05:14:49+00:00,2025-08-26 05:14:57+00:00,2025-08-26 05:09:15+00:00,2025-08-26 05:14:30+00:00
3486010,3486010,1,0,0,2,3486010,3486011,2025-08-26 05:22:59+00:00,2025-08-26 05:22:59+00:00,2025-08-26 05:22:29+00:00,2025-08-26 05:24:41+00:00
3486032,3486032,1,0,0,2,3486032,3486033,2025-08-26 06:01:49+00:00,2025-08-26 06:01:49+00:00,2025-08-26 06:02:38+00:00,2025-08-26 06:04:47+00:00
3486073,3486073,1,0,0,2,3486073,3486074,2025-08-26 07:20:58+00:00,2025-08-26 07:20:58+00:00,2025-08-26 07:16:00+00:00,2025-08-26 07:20:56+00:00
3487257,3487257,1,0,0,2,3487257,3487258,2025-08-28 00:24:53+00:00,2025-08-28 00:24:53+00:00,2025-08-28 00:24:37+00:00,2025-08-28 00:24:42+00:00
3487278,3487278,1,0,0,2,3487278,3487279,2025-08-28 01:23:58+00:00,2025-08-28 01:23:58+00:00,2025-08-28 01:23:59+00:00,2025-08-28 01:24:33+00:00
3487287,3487287,1,0,0,2,3487287,3487288,2025-08-28 01:40:02+00:00,2025-08-28 01:40:02+00:00,2025-08-28 01:38:32+00:00,2025-08-28 01:39:13+00:00
3487291,3487291,1,0,0,2,3487291,3487292,2025-08-28 01:52:03+00:00,2025-08-28 01:52:03+00:00,2025-08-28 01:46:26+00:00,2025-08-28 01:50:18+00:00
3487648,3487648,1,0,0,2,3487648,3487649,2025-08-28 12:09:38+00:00,2025-08-28 12:09:38+00:00,2025-08-28 12:09:14+00:00,2025-08-28 12:10:21+00:00
3487658,3487658,1,0,0,2,3487658,3487659,2025-08-28 12:26:26+00:00,2025-08-28 12:26:26+00:00,2025-08-28 12:25:22+00:00,2025-08-28 12:28:26+00:00
3487663,3487663,1,0,0,2,3487663,3487664,2025-08-28 12:36:05+00:00,2025-08-28 12:36:05+00:00,2025-08-28 12:34:06+00:00,2025-08-28 12:36:29+00:00
3487666,3487666,1,0,0,2,3487666,3487667,2025-08-28 12:43:42+00:00,2025-08-28 12:43:42+00:00,2025-08-28 12:42:42+00:00,2025-08-28 12:44:28+00:00
3487683,3487684,2,0,0,3,3487683,3487685,2025-08-28 13:18:59+00:00,2025-08-28 13:23:44+00:00,2025-08-28 13:11:28+00:00,2025-08-28 13:14:46+00:00
3487689,3487692,4,0,0,5,3487689,3487693,2025-08-28 13:38:28+00:00,2025-08-28 13:41:22+00:00,2025-08-28 13:28:44+00:00,2025-08-28 13:42:52+00:00
3487726,3487727,2,0,0,3,3487726,3487728,2025-08-28 14:53:54+00:00,2025-08-28 14:54:55+00:00,2025-08-28 14:49:44+00:00,2025-08-28 14:53:23+00:00
3487740,3487740,1,0,0,2,3487740,3487741,2025-08-28 15:21:38+00:00,2025-08-28 15:21:38+00:00,2025-08-28 15:20:51+00:00,2025-08-28 15:26:04+00:00
3487743,3487743,1,0,0,2,3487743,3487744,2025-08-28 15:39:58+00:00,2025-08-28 15:39:58+00:00,2025-08-28 15:36:56+00:00,2025-08-28 15:40:32+00:00
3487754,3487754,1,0,0,2,3487754,3487755,2025-08-28 15:54:21+00:00,2025-08-28 15:54:21+00:00,2025-08-28 15:54:19+00:00,2025-08-28 15:56:33+00:00
3487757,3487757,1,0,0,2,3487757,3487758,2025-08-28 16:04:52+00:00,2025-08-28 16:04:52+00:00,2025-08-28 16:00:32+00:00,2025-08-28 16:05:14+00:00
3487762,3487762,1,0,0,2,3487762,3487763,2025-08-28 16:10:56+00:00,2025-08-28 16:10:56+00:00,2025-08-28 16:10:47+00:00,2025-08-28 16:10:55+00:00
3487776,3487778,3,0,0,4,3487776,3487779,2025-08-28 16:48:33+00:00,2025-08-28 16:50:41+00:00,2025-08-28 16:35:50+00:00,2025-08-28 16:48:58+00:00
3487784,3487784,1,0,0,2,3487784,3487785,2025-08-28 16:58:57+00:00,2025-08-28 16:58:57+00:00,2025-08-28 16:58:48+00:00,2025-08-28 16:58:53+00:00
3487791,3487793,3,0,0,4,3487791,3487794,2025-08-28 17:19:57+00:00,2025-08-28 17:23:13+00:00,2025-08-28 17:18:29+00:00,2025-08-28 17:20:45+00:00
3487800,3487800,1,0,0,2,3487800,3487801,2025-08-28 17:31:58+00:00,2025-08-28 17:31:58+00:00,2025-08-28 17:30:01+00:00,2025-08-28 17:32:10+00:00
3487802,3487803,2,0,0,3,3487802,3487804,2025-08-28 17:39:50+00:00,2025-08-28 17:40:23+00:00,2025-08-28 17:33:56+00:00,2025-08-28 17:37:46+00:00
3487805,3487805,1,0,0,2,3487805,3487806,2025-08-28 17:43:49+00:00,2025-08-28 17:43:49+00:00,2025-08-28 17:42:25+00:00,2025-08-28 17:47:48+00:00
3487807,3487807,1,0,0,2,3487807,3487808,2025-08-28 17:49:49+00:00,2025-08-28 17:49:49+00:00,2025-08-28 17:48:35+00:00,2025-08-28 17:50:10+00:00
3487810,3487810,1,0,0,2,3487810,3487811,2025-08-28 17:53:29+00:00,2025-08-28 17:53:29+00:00,2025-08-28 17:52:59+00:00,2025-08-28 17:55:33+00:00
3487823,3487823,1,0,0,2,3487823,3487824,2025-08-28 18:23:36+00:00,2025-08-28 18:23:36+00:00,2025-08-28 18:18:51+00:00,2025-08-28 18:23:02+00:00
3487825,3487825,1,0,0,2,3487825,3487826,2025-08-28 18:24:42+00:00,2025-08-28 18:24:42+00:00,2025-08-28 18:24:25+00:00,2025-08-28 18:25:37+00:00
3487839,3487839,1,0,0,2,3487839,3487840,2025-08-28 18:48:39+00:00,2025-08-28 18:48:39+00:00,2025-08-28 18:43:51+00:00,2025-08-28 18:48:11+00:00
3487853,3487853,1,0,0,2,3487853,3487854,2025-08-28 19:11:36+00:00,2025-08-28 19:11:36+00:00,2025-08-28 19:10:36+00:00,2025-08-28 19:11:30+00:00
3487855,3487855,1,0,0,2,3487855,3487856,2025-08-28 19:14:53+00:00,2025-08-28 19:14:53+00:00,2025-08-28 19:14:09+00:00,2025-08-28 19:16:56+00:00
3487858,3487859,2,0,0,3,3487858,3487860,2025-08-28 19:17:30+00:00,2025-08-28 19:25:57+00:00,2025-08-28 19:17:40+00:00,2025-08-28 19:24:11+00:00
3487867,3487867,1,0,0,2,3487867,3487868,2025-08-28 19:34:09+00:00,2025-08-28 19:34:09+00:00,2025-08-28 19:33:50+00:00,2025-08-28 19:34:14+00:00
3487884,3487884,1,0,0,2,3487884,3487885,2025-08-28 20:07:11+00:00,2025-08-28 20:07:11+00:00,2025-08-28 20:03:58+00:00,2025-08-28 20:06:59+00:00
3487886,3487886,1,0,0,2,3487886,3487887,2025-08-28 20:10:33+00:00,2025-08-28 20:10:33+00:00,2025-08-28 20:07:56+00:00,2025-08-28 20:10:36+00:00
3487893,3487893,1,0,0,2,3487893,3487894,2025-08-28 20:24:55+00:00,2025-08-28 20:24:55+00:00,2025-08-28 20:25:14+00:00,2025-08-28 20:25:59+00:00
3487895,3487895,1,0,0,2,3487895,3487896,2025-08-28 20:30:11+00:00,2025-08-28 20:30:11+00:00,2025-08-28 20:27:31+00:00,2025-08-28 20:30:51+00:00
3487899,3487899,1,0,0,2,3487899,3487900,2025-08-28 20:36:39+00:00,2025-08-28 20:36:39+00:00,2025-08-28 20:33:52+00:00,2025-08-28 20:34:32+00:00
3487905,3487905,1,0,0,2,3487905,3487906,2025-08-28 20:46:00+00:00,2025-08-28 20:46:00+00:00,2025-08-28 20:45:18+00:00,2025-08-28 20:45:45+00:00
3487917,3487917,1,0,0,2,3487917,3487918,2025-08-28 21:13:33+00:00,2025-08-28 21:13:33+00:00,2025-08-28 21:13:30+00:00,2025-08-28 21:14:05+00:00
3487920,3487920,1,0,0,2,3487920,3487921,2025-08-28 21:22:19+00:00,2025-08-28 21:22:19+00:00,2025-08-28 21:24:46+00:00,2025-08-28 21:28:34+00:00
3487926,3487926,1,0,0,2,3487926,3487927,2025-08-28 21:40:59+00:00,2025-08-28 21:40:59+00:00,2025-08-28 21:40:05+00:00,2025-08-28 21:40:33+00:00
3487943,3487943,1,0,0,2,3487943,3487944,2025-08-28 22:16:40+00:00,2025-08-28 22:16:40+00:00,2025-08-28 22:16:41+00:00,2025-08-28 22:17:38+00:00
3487947,3487947,1,0,0,2,3487947,3487948,2025-08-28 22:22:33+00:00,2025-08-28 22:22:33+00:00,2025-08-28 22:22:00+00:00,2025-08-28 22:24:13+00:00
3487959,3487959,1,0,0,2,3487959,3487960,2025-08-28 22:47:43+00:00,2025-08-28 22:47:43+00:00,2025-08-28 22:41:49+00:00,2025-08-28 22:48:02+00:00
3487961,3487964,4,0,0,5,3487961,3487965,2025-08-28 22:52:48+00:00,2025-08-28 23:01:44+00:00,2025-08-28 22:48:52+00:00,2025-08-28 22:58:06+00:00
3487968,3487968,1,0,0,2,3487968,3487969,2025-08-28 23:04:58+00:00,2025-08-28 23:04:58+00:00,2025-08-28 23:04:43+00:00,2025-08-28 23:06:09+00:00
3487974,3487974,1,0,0,2,3487974,3487975,2025-08-28 23:08:13+00:00,2025-08-28 23:08:13+00:00,2025-08-28 23:09:18+00:00,2025-08-28 23:09:55+00:00
3487982,3487982,1,0,0,2,3487982,3487983,2025-08-28 23:30:38+00:00,2025-08-28 23:30:38+00:00,2025-08-28 23:30:03+00:00,2025-08-28 23:31:10+00:00
3487987,3487988,2,0,0,3,3487987,3487989,2025-08-28 23:41:18+00:00,2025-08-28 23:41:29+00:00,2025-08-28 23:37:24+00:00,2025-08-28 23:41:12+00:00
3487994,3487994,1,0,0,2,3487994,3487995,2025-08-29 00:03:21+00:00,2025-08-29 00:03:21+00:00,2025-08-28 23:52:43+00:00,2025-08-29 00:05:30+00:00
3487998,3487999,2,0,0,3,3487998,3488000,2025-08-29 00:15:33+00:00,2025-08-29 00:15:55+00:00,2025-08-29 00:13:32+00:00,2025-08-29 00:15:31+00:00
3488001,3488001,1,0,0,2,3488001,3488002,2025-08-29 00:26:15+00:00,2025-08-29 00:26:15+00:00,2025-08-29 00:26:08+00:00,2025-08-29 00:26:21+00:00
3488003,3488003,1,0,0,2,3488003,3488004,2025-08-29 00:41:15+00:00,2025-08-29 00:41:15+00:00,2025-08-29 00:34:42+00:00,2025-08-29 00:39:31+00:00
3488015,3488015,1,0,0,2,3488015,3488016,2025-08-29 00:58:41+00:00,2025-08-29 00:58:41+00:00,2025-08-29 00:56:37+00:00,2025-08-29 00:58:27+00:00
3488026,3488026,1,0,0,2,3488026,3488027,2025-08-29 01:22:08+00:00,2025-08-29 01:22:08+00:00,2025-08-29 01:20:54+00:00,2025-08-29 01:24:29+00:00
3488028,3488028,1,0,0,2,3488028,3488029,2025-08-29 01:30:37+00:00,2025-08-29 01:30:37+00:00,2025-08-29 01:26:11+00:00,2025-08-29 01:27:02+00:00
3488036,3488036,1,0,0,2,3488036,3488037,2025-08-29 01:51:02+00:00,2025-08-29 01:51:02+00:00,2025-08-29 01:46:15+00:00,2025-08-29 01:51:46+00:00
3488040,3488040,1,0,0,2,3488040,3488041,2025-08-29 01:53:10+00:00,2025-08-29 01:53:10+00:00,2025-08-29 01:53:20+00:00,2025-08-29 01:59:49+00:00
3488051,3488051,1,0,0,2,3488051,3488052,2025-08-29 02:15:52+00:00,2025-08-29 02:15:52+00:00,2025-08-29 02:14:04+00:00,2025-08-29 02:18:56+00:00
3488057,3488057,1,1,1,2,3488057,3488058,2025-08-29 02:24:44+00:00,2025-08-29 02:26:54+00:00,2025-08-29 02:27:08+00:00,2025-08-29 02:27:11+00:00
3488059,3488059,1,0,0,2,3488059,3488060,2025-08-29 02:33:54+00:00,2025-08-29 02:33:54+00:00,2025-08-29 02:31:41+00:00,2025-08-29 02:34:33+00:00
3488075,3488076,2,0,0,3,3488075,3488077,2025-08-29 03:06:19+00:00,2025-08-29 03:06:58+00:00,2025-08-29 03:05:24+00:00,2025-08-29 03:06:01+00:00
3488078,3488078,1,0,0,2,3488078,3488079,2025-08-29 03:08:54+00:00,2025-08-29 03:08:54+00:00,2025-08-29 03:07:36+00:00,2025-08-29 03:12:16+00:00
3488080,3488080,1,0,0,2,3488080,3488081,2025-08-29 03:12:25+00:00,2025-08-29 03:12:25+00:00,2025-08-29 03:12:47+00:00,2025-08-29 03:13:33+00:00
3488094,3488094,1,0,0,2,3488094,3488095,2025-08-29 03:55:04+00:00,2025-08-29 03:55:04+00:00,2025-08-29 03:51:17+00:00,2025-08-29 03:51:28+00:00
3488125,3488125,1,0,0,2,3488125,3488126,2025-08-29 05:17:47+00:00,2025-08-29 05:17:47+00:00,2025-08-29 05:17:04+00:00,2025-08-29 05:17:50+00:00
3488127,3488127,1,0,0,2,3488127,3488128,2025-08-29 05:18:52+00:00,2025-08-29 05:18:52+00:00,2025-08-29 05:18:28+00:00,2025-08-29 05:19:53+00:00
3488136,3488140,5,0,0,7,3488136,3488142,2025-08-29 05:37:32+00:00,2025-08-29 05:45:07+00:00,2025-08-29 05:35:39+00:00,2025-08-29 05:45:02+00:00
3488145,3488145,1,0,0,2,3488145,3488146,2025-08-29 05:48:18+00:00,2025-08-29 05:48:18+00:00,2025-08-29 05:47:32+00:00,2025-08-29 05:48:47+00:00
3488147,3488147,1,0,0,2,3488147,3488148,2025-08-29 05:50:51+00:00,2025-08-29 05:50:51+00:00,2025-08-29 05:49:22+00:00,2025-08-29 05:54:55+00:00
3488149,3488149,1,0,0,2,3488149,3488150,2025-08-29 05:56:25+00:00,2025-08-29 05:56:25+00:00,2025-08-29 05:55:47+00:00,2025-08-29 05:55:59+00:00
3488151,3488151,1,0,0,2,3488151,3488152,2025-08-29 06:05:08+00:00,2025-08-29 06:05:08+00:00,2025-08-29 06:02:21+00:00,2025-08-29 06:04:14+00:00
3488160,3488160,1,0,0,2,3488160,3488161,2025-08-29 06:20:17+00:00,2025-08-29 06:20:17+00:00,2025-08-29 06:17:51+00:00,2025-08-29 06:18:04+00:00
3488183,3488183,1,0,0,2,3488183,3488184,2025-08-29 06:59:54+00:00,2025-08-29 06:59:54+00:00,2025-08-29 06:58:28+00:00,2025-08-29 06:59:51+00:00
3488205,3488206,2,0,0,2,3488205,3488206,2025-08-29 07:41:50+00:00,2025-08-29 07:42:02+00:00,2025-08-29 07:39:05+00:00,2025-08-29 07:41:03+00:00
3488208,3488208,1,0,0,2,3488208,3488209,2025-08-29 07:49:00+00:00,2025-08-29 07:49:00+00:00,2025-08-29 07:47:20+00:00,2025-08-29 07:48:04+00:00
3488216,3488216,1,0,0,2,3488216,3488217,2025-08-29 08:05:20+00:00,2025-08-29 08:05:20+00:00,2025-08-29 08:01:12+00:00,2025-08-29 08:01:34+00:00
3488235,3488235,1,0,0,2,3488235,3488236,2025-08-29 08:45:16+00:00,2025-08-29 08:45:16+00:00,2025-08-29 08:41:22+00:00,2025-08-29 08:43:02+00:00
3488516,3488516,1,0,0,2,3488516,3488517,2025-08-29 17:12:52+00:00,2025-08-29 17:12:52+00:00,2025-08-29 17:12:57+00:00,2025-08-29 17:13:25+00:00
3488527,3488527,1,0,0,3,3488527,3488529,2025-08-29 17:28:23+00:00,2025-08-29 17:28:23+00:00,2025-08-29 17:28:19+00:00,2025-08-29 17:30:16+00:00
3489104,3489104,1,0,0,3,3489104,3489106,2025-08-30 12:55:57+00:00,2025-08-30 12:55:57+00:00,2025-08-30 12:56:25+00:00,2025-08-30 12:57:56+00:00
3489187,3489187,1,0,0,2,3489187,3489188,2025-08-30 15:02:24+00:00,2025-08-30 15:02:24+00:00,2025-08-30 14:58:31+00:00,2025-08-30 15:03:02+00:00
3489191,3489191,1,0,0,2,3489191,3489192,2025-08-30 15:07:53+00:00,2025-08-30 15:07:53+00:00,2025-08-30 15:04:52+00:00,2025-08-30 15:10:56+00:00
3489194,3489194,1,0,0,2,3489194,3489195,2025-08-30 15:15:09+00:00,2025-08-30 15:15:09+00:00,2025-08-30 15:13:07+00:00,2025-08-30 15:14:49+00:00
3489196,3489196,1,0,0,2,3489196,3489197,2025-08-30 15:17:42+00:00,2025-08-30 15:17:42+00:00,2025-08-30 15:16:13+00:00,2025-08-30 15:16:55+00:00
3489216,3489216,1,0,0,2,3489216,3489217,2025-08-30 15:55:42+00:00,2025-08-30 15:55:42+00:00,2025-08-30 15:55:44+00:00,2025-08-30 15:56:53+00:00
3489218,3489218,1,0,0,2,3489218,3489219,2025-08-30 15:59:14+00:00,2025-08-30 15:59:14+00:00,2025-08-30 15:57:16+00:00,2025-08-30 15:59:25+00:00
3489228,3489228,1,0,0,2,3489228,3489229,2025-08-30 16:14:08+00:00,2025-08-30 16:14:08+00:00,2025-08-30 16:12:39+00:00,2025-08-30 16:13:29+00:00
3489235,3489235,1,0,0,2,3489235,3489236,2025-08-30 16:29:24+00:00,2025-08-30 16:29:24+00:00,2025-08-30 16:27:13+00:00,2025-08-30 16:29:44+00:00
3489243,3489243,1,0,0,2,3489243,3489244,2025-08-30 16:44:41+00:00,2025-08-30 16:44:41+00:00,2025-08-30 16:42:41+00:00,2025-08-30 16:43:08+00:00
3489259,3489259,1,0,0,2,3489259,3489260,2025-08-30 17:10:03+00:00,2025-08-30 17:10:03+00:00,2025-08-30 17:06:15+00:00,2025-08-30 17:13:40+00:00
3489264,3489264,1,0,0,2,3489264,3489265,2025-08-30 17:21:39+00:00,2025-08-30 17:21:39+00:00,2025-08-30 17:18:48+00:00,2025-08-30 17:19:31+00:00
3489288,3489289,2,0,0,3,3489288,3489290,2025-08-30 18:06:27+00:00,2025-08-30 18:07:25+00:00,2025-08-30 18:00:00+00:00,2025-08-30 18:06:01+00:00
3489292,3489292,1,0,0,2,3489292,3489293,2025-08-30 18:19:25+00:00,2025-08-30 18:19:25+00:00,2025-08-30 18:12:14+00:00,2025-08-30 18:16:55+00:00
3489294,3489294,1,0,0,2,3489294,3489295,2025-08-30 18:20:49+00:00,2025-08-30 18:20:49+00:00,2025-08-30 18:22:20+00:00,2025-08-30 18:22:35+00:00
3489303,3489303,1,0,0,2,3489303,3489304,2025-08-30 18:48:01+00:00,2025-08-30 18:48:01+00:00,2025-08-30 18:44:26+00:00,2025-08-30 18:47:12+00:00
3489309,3489309,1,0,0,2,3489309,3489310,2025-08-30 18:58:43+00:00,2025-08-30 18:58:43+00:00,2025-08-30 18:58:02+00:00,2025-08-30 18:59:44+00:00
3489317,3489317,1,0,0,3,3489317,3489319,2025-08-30 19:19:01+00:00,2025-08-30 19:19:01+00:00,2025-08-30 19:10:52+00:00,2025-08-30 19:19:13+00:00
3489329,3489329,1,0,0,2,3489329,3489330,2025-08-30 19:39:39+00:00,2025-08-30 19:39:39+00:00,2025-08-30 19:32:55+00:00,2025-08-30 19:38:55+00:00
3489336,3489336,1,0,0,2,3489336,3489337,2025-08-30 19:45:13+00:00,2025-08-30 19:45:13+00:00,2025-08-30 19:44:39+00:00,2025-08-30 19:47:47+00:00
3489338,3489338,1,0,0,2,3489338,3489339,2025-08-30 19:54:51+00:00,2025-08-30 19:54:51+00:00,2025-08-30 19:50:52+00:00,2025-08-30 19:51:49+00:00
3489348,3489348,1,0,0,2,3489348,3489349,2025-08-30 20:14:53+00:00,2025-08-30 20:14:53+00:00,2025-08-30 20:14:54+00:00,2025-08-30 20:21:20+00:00
3489354,3489354,1,0,0,2,3489354,3489355,2025-08-30 20:34:43+00:00,2025-08-30 20:34:43+00:00,2025-08-30 20:34:12+00:00,2025-08-30 20:36:40+00:00
3489356,3489356,1,0,0,2,3489356,3489357,2025-08-30 20:42:51+00:00,2025-08-30 20:42:51+00:00,2025-08-30 20:39:50+00:00,2025-08-30 20:42:32+00:00
3489358,3489358,1,0,0,2,3489358,3489359,2025-08-30 20:47:49+00:00,2025-08-30 20:47:49+00:00,2025-08-30 20:46:02+00:00,2025-08-30 20:47:30+00:00
3489363,3489363,1,0,0,2,3489363,3489364,2025-08-30 20:54:24+00:00,2025-08-30 20:54:24+00:00,2025-08-30 20:54:36+00:00,2025-08-30 20:55:20+00:00
3489365,3489367,3,0,0,4,3489365,3489368,2025-08-30 21:00:33+00:00,2025-08-30 21:02:51+00:00,2025-08-30 20:57:01+00:00,2025-08-30 20:57:58+00:00
3489369,3489369,1,0,0,2,3489369,3489370,2025-08-30 21:03:13+00:00,2025-08-30 21:03:13+00:00,2025-08-30 21:04:11+00:00,2025-08-30 21:07:12+00:00
3489377,3489377,1,0,0,2,3489377,3489378,2025-08-30 21:16:50+00:00,2025-08-30 21:16:50+00:00,2025-08-30 21:16:20+00:00,2025-08-30 21:16:30+00:00
3489387,3489387,1,0,0,2,3489387,3489388,2025-08-30 21:38:26+00:00,2025-08-30 21:38:26+00:00,2025-08-30 21:34:29+00:00,2025-08-30 21:38:48+00:00
3489393,3489394,2,0,0,3,3489393,3489395,2025-08-30 21:50:19+00:00,2025-08-30 21:50:33+00:00,2025-08-30 21:47:31+00:00,2025-08-30 21:50:05+00:00
3489404,3489404,1,0,0,2,3489404,3489405,2025-08-30 22:07:10+00:00,2025-08-30 22:07:10+00:00,2025-08-30 22:06:11+00:00,2025-08-30 22:08:51+00:00
3489406,3489409,4,0,0,5,3489406,3489410,2025-08-30 22:12:44+00:00,2025-08-30 22:18:09+00:00,2025-08-30 22:09:30+00:00,2025-08-30 22:13:30+00:00
3489411,3489411,1,0,0,2,3489411,3489412,2025-08-30 22:25:19+00:00,2025-08-30 22:25:19+00:00,2025-08-30 22:22:11+00:00,2025-08-30 22:23:58+00:00
3489413,3489414,2,0,0,3,3489413,3489415,2025-08-30 22:29:25+00:00,2025-08-30 22:31:51+00:00,2025-08-30 22:27:02+00:00,2025-08-30 22:28:16+00:00
3489418,3489418,1,0,0,2,3489418,3489419,2025-08-30 22:39:37+00:00,2025-08-30 22:39:37+00:00,2025-08-30 22:36:24+00:00,2025-08-30 22:39:39+00:00
3489427,3489435,9,0,0,12,3489427,3489438,2025-08-30 23:00:01+00:00,2025-08-30 23:35:42+00:00,2025-08-30 22:51:21+00:00,2025-08-30 23:29:13+00:00
3489439,3489439,1,0,0,2,3489439,3489440,2025-08-30 23:37:07+00:00,2025-08-30 23:37:07+00:00,2025-08-30 23:36:42+00:00,2025-08-30 23:37:24+00:00
3489443,3489443,1,0,0,2,3489443,3489444,2025-08-30 23:44:38+00:00,2025-08-30 23:44:38+00:00,2025-08-30 23:42:56+00:00,2025-08-30 23:45:26+00:00
3489453,3489453,1,0,0,2,3489453,3489454,2025-08-31 00:14:00+00:00,2025-08-31 00:14:00+00:00,2025-08-31 00:11:17+00:00,2025-08-31 00:12:39+00:00
3489459,3489463,5,0,0,7,3489459,3489465,2025-08-31 00:28:27+00:00,2025-08-31 00:41:29+00:00,2025-08-31 00:18:58+00:00,2025-08-31 00:41:37+00:00
3489466,3489468,3,0,0,4,3489466,3489469,2025-08-31 00:48:39+00:00,2025-08-31 00:52:19+00:00,2025-08-31 00:42:01+00:00,2025-08-31 00:49:40+00:00
3489471,3489471,1,0,0,2,3489471,3489472,2025-08-31 00:55:23+00:00,2025-08-31 00:55:23+00:00,2025-08-31 00:54:15+00:00,2025-08-31 00:56:02+00:00
3489479,3489479,1,0,0,2,3489479,3489480,2025-08-31 01:05:19+00:00,2025-08-31 01:05:19+00:00,2025-08-31 01:04:23+00:00,2025-08-31 01:09:46+00:00
3489490,3489490,1,0,0,2,3489490,3489491,2025-08-31 01:45:49+00:00,2025-08-31 01:45:49+00:00,2025-08-31 01:42:31+00:00,2025-08-31 01:48:02+00:00
3489496,3489496,1,0,0,2,3489496,3489497,2025-08-31 01:58:50+00:00,2025-08-31 01:58:50+00:00,2025-08-31 01:58:15+00:00,2025-08-31 02:00:22+00:00
3489499,3489499,1,0,0,2,3489499,3489500,2025-08-31 02:03:01+00:00,2025-08-31 02:03:01+00:00,2025-08-31 02:03:11+00:00,2025-08-31 02:04:23+00:00
3489535,3489535,1,0,0,2,3489535,3489536,2025-08-31 03:20:26+00:00,2025-08-31 03:20:26+00:00,2025-08-31 03:20:07+00:00,2025-08-31 03:21:19+00:00
3489538,3489538,1,0,0,2,3489538,3489539,2025-08-31 03:26:17+00:00,2025-08-31 03:26:17+00:00,2025-08-31 03:25:10+00:00,2025-08-31 03:26:58+00:00
3489572,3489580,9,0,0,12,3489572,3489583,2025-08-31 04:43:57+00:00,2025-08-31 05:24:12+00:00,2025-08-31 04:40:00+00:00,2025-08-31 05:24:18+00:00
3489586,3489589,4,0,0,5,3489586,3489590,2025-08-31 05:41:29+00:00,2025-08-31 05:47:34+00:00,2025-08-31 05:35:22+00:00,2025-08-31 05:45:39+00:00
